ticker,expiry,option_type,strike,bid,ask,mid,lastPrice,volume,openInterest,impliedVolatility,days_to_expiry,T_years,log_moneyness,contractSymbol,spot,q,r_cc
SPY,2026-09-04,call,685.0,91.57,94.25,92.91,93.07,3.0,19,0.3825745336914062,21,0.057534246575342465,-0.1251717648860969,SPY260904C00685000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,690.0,86.57,89.31,87.94,90.68,1.0,60,0.3676821044921875,21,0.057534246575342465,-0.11789900555701716,SPY260904C00690000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,692.0,84.63,87.32,85.975,82.49,1.0,10,0.36121244262695307,21,0.057534246575342465,-0.11500464753065269,SPY260904C00692000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,695.0,81.66,84.35,83.005,83.09,1.0,11,0.35193519165039056,21,0.057534246575342465,-0.11067875758353012,SPY260904C00695000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,700.0,77.62,79.4,78.51,78.74,3.0,51,0.33637138244628906,21,0.057534246575342465,-0.10351026810491759,SPY260904C00700000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,701.0,75.68,78.41,77.045,74.22,,24,0.3332586206054688,21,0.057534246575342465,-0.10208271611373214,SPY260904C00701000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,703.0,73.68,76.45,75.065,76.39,2.0,13,0.32758240783691406,21,0.057534246575342465,-0.09923371133765735,SPY260904C00703000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,705.0,71.78,74.46,73.12,75.82,1.0,28,0.3209906768798828,21,0.057534246575342465,-0.09639280033605352,SPY260904C00705000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,706.0,70.79,73.48,72.135,73.89,1.0,12,0.3181220532226562,21,0.057534246575342465,-0.09497536565508018,SPY260904C00706000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,707.0,69.76,72.5,71.13,72.55,,11,0.31519239501953117,21,0.057534246575342465,-0.09355993725174945,SPY260904C00707000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,708.0,68.82,71.5,70.16,59.78,102.0,51,0.3117744604492187,21,0.057534246575342465,-0.0921465094546024,SPY260904C00708000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,709.0,67.75,70.53,69.14,66.72,,28,0.30914997497558594,21,0.057534246575342465,-0.09073507661619473,SPY260904C00709000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,710.0,67.26,69.46,68.36,69.33,6.0,280,0.30368738311767574,21,0.057534246575342465,-0.08932563311296109,SPY260904C00710000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,711.0,65.81,68.56,67.185,64.47,3.0,38,0.30298548583984375,21,0.057534246575342465,-0.0879181733450814,SPY260904C00711000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,712.0,64.88,67.56,66.22,61.17,4.0,14,0.2995065167236328,21,0.057534246575342465,-0.08651269173634646,SPY260904C00712000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,713.0,63.82,66.59,65.205,62.46,2.0,31,0.29682099670410156,21,0.057534246575342465,-0.08510918273402625,SPY260904C00713000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,714.0,62.91,65.6,64.255,59.33,10.0,20,0.29358616577148433,21,0.057534246575342465,-0.08370764080873788,SPY260904C00714000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,715.0,61.93,64.61,63.269999999999996,61.77,2.0,71,0.2903513348388671,21,0.057534246575342465,-0.08230806045431456,SPY260904C00715000,776.3400268554688,0.009692917716067896,0.037969931251628626
SPY,2026-09-04,call,717.0,59.88,62.66,61.269999999999996,31.23,,75,0.284614087524414,21,0.057534246575342465,-0.07951476254870189,SPY260904C00717000,776.3400268554688,0.009692917716067896,0.037969931251628626
