ticker,expiry,option_type,strike,bid,ask,mid,lastPrice,volume,openInterest,impliedVolatility,days_to_expiry,T_years,log_moneyness,contractSymbol,spot,q,r_cc
AAPL,2026-09-25,call,305.0,10.4,10.85,10.625,10.63,90.0,233,0.24817646362304688,42,0.11506849315068493,-0.003044517065060977,AAPL260925C00305000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,call,310.0,7.9,8.3,8.100000000000001,8.15,116.0,388,0.2420730090332031,42,0.11506849315068493,0.013216003806719358,AAPL260925C00310000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,call,315.0,5.85,6.2,6.025,6.05,104.0,312,0.23749541809082028,42,0.11506849315068493,0.02921634515316052,AAPL260925C00315000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,call,320.0,4.35,4.55,4.449999999999999,4.35,217.0,368,0.23477938079833982,42,0.11506849315068493,0.0449647021212995,AAPL260925C00320000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,call,325.0,3.1,3.35,3.225,3.3,212.0,420,0.2354202435302734,42,0.11506849315068493,0.06046888865726478,AAPL260925C00325000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,call,330.0,2.26,2.35,2.3049999999999997,2.3,68.0,607,0.233406103515625,42,0.11506849315068493,0.07573636078805325,AAPL260925C00330000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,call,335.0,1.58,1.75,1.665,1.66,507.0,468,0.23780059082031246,42,0.11506849315068493,0.09077423815259379,AAPL260925C00335000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,call,340.0,1.16,1.32,1.24,1.05,67.0,589,0.24323266540527344,42,0.11506849315068493,0.10558932393773446,AAPL260925C00340000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,call,345.0,0.82,1.0,0.9099999999999999,0.9,10.0,154,0.24878680908203127,42,0.11506849315068493,0.12018812335888716,AAPL260925C00345000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,call,350.0,0.6,0.72,0.6599999999999999,0.66,268.0,179,0.25135026000976557,42,0.11506849315068493,0.1345768608109868,AAPL260925C00350000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,call,355.0,0.34,0.61,0.475,0.48,6.0,85,0.2624585473632813,42,0.11506849315068493,0.14876149580294326,AAPL260925C00355000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,call,365.0,0.2,0.4,0.30000000000000004,0.29,1.0,97,0.2778392529296875,42,0.11506849315068493,0.1765410599100188,AAPL260925C00365000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,call,370.0,0.1,0.33,0.21500000000000002,0.21,3.0,16,0.2858958129882812,42,0.11506849315068493,0.19014671196579747,AAPL260925C00370000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,call,375.0,0.15,0.2,0.175,0.17,8.0,55,0.2797923583984374,42,0.11506849315068493,0.20356973229793818,AAPL260925C00375000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,240.0,0.08,0.32,0.2,0.21,3.0,17,0.36133451171875,42,0.11506849315068493,-0.24271737033048135,AAPL260925P00240000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,250.0,0.2,0.39,0.29500000000000004,0.4,2.0,157,0.31958688232421867,42,0.11506849315068493,-0.20189537581022615,AAPL260925P00250000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,260.0,0.44,0.5,0.47,0.51,5.0,65,0.2795482202148437,42,0.11506849315068493,-0.1626746626569449,AAPL260925P00260000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,265.0,0.52,0.8,0.66,0.7,6.0,109,0.2790599438476562,42,0.11506849315068493,-0.1436264676862504,AAPL260925P00265000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,270.0,0.72,0.97,0.845,0.84,43.0,202,0.2620923400878906,42,0.11506849315068493,-0.12493433467409783,AAPL260925P00270000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,275.0,1.05,1.32,1.185,1.19,35.0,315,0.25220474365234374,42,0.11506849315068493,-0.10658519600590138,AAPL260925P00275000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,280.0,1.48,1.79,1.635,1.7,165.0,772,0.24243921630859372,42,0.11506849315068493,-0.08856669050322304,AAPL260925P00280000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,285.0,2.2,2.5,2.35,2.38,54.0,453,0.2355423126220703,42,0.11506849315068493,-0.07086711340382208,AAPL260925P00285000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,290.0,3.0,3.35,3.175,3.5,135.0,381,0.22571575073242187,42,0.11506849315068493,-0.053475370691952864,AAPL260925P00290000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,295.0,4.3,4.75,4.525,4.55,121.0,289,0.22376264526367184,42,0.11506849315068493,-0.03638093733265284,AAPL260925P00295000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,300.0,6.1,6.55,6.324999999999999,6.3,63.0,327,0.22217574707031246,42,0.11506849315068493,-0.01957381901627157,AAPL260925P00300000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,305.0,8.2,8.55,8.375,8.33,54.0,242,0.21546194702148438,42,0.11506849315068493,-0.003044517065060977,AAPL260925P00305000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,310.0,10.65,11.2,10.925,11.1,51.0,145,0.21399711791992188,42,0.11506849315068493,0.013216003806719358,AAPL260925P00310000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,315.0,12.8,15.05,13.925,17.2,2.0,23,0.23203282623291016,42,0.11506849315068493,0.02921634515316052,AAPL260925P00315000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,320.0,16.05,18.55,17.3,17.65,1.0,28,0.23297886169433596,42,0.11506849315068493,0.0449647021212995,AAPL260925P00320000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,325.0,20.1,22.35,21.225,22.7,18.0,80,0.23334506896972657,42,0.11506849315068493,0.06046888865726478,AAPL260925P00325000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-09-25,put,330.0,24.05,26.65,25.35,25.85,1.0,15,0.2417068017578125,42,0.11506849315068493,0.07573636078805325,AAPL260925P00330000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,210.0,97.45,101.25,99.35,97.0,2.0,5606,0.5614667877197266,126,0.3452054794520548,-0.3762487629550039,AAPL261218C00210000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,215.0,92.65,96.15,94.4,91.43,8.0,821,0.5316819293212891,126,0.3452054794520548,-0.3527182655448098,AAPL261218C00215000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,220.0,87.95,91.6,89.775,87.5,3.0,3098,0.5191698474121094,126,0.3452054794520548,-0.32972874732011115,AAPL261218C00220000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,225.0,83.1,86.8,84.94999999999999,84.7,30.0,305,0.49872327453613285,126,0.3452054794520548,-0.3072558914680525,AAPL261218C00225000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,230.0,78.8,81.9,80.35,77.92,1.0,4839,0.4755301470947265,126,0.3452054794520548,-0.2852769847492772,AAPL261218C00230000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,235.0,74.4,77.1,75.75,75.49,25.0,564,0.45508357421875,126,0.3452054794520548,-0.26377077952831357,AAPL261218C00235000,305.92999267578125,0.0034648449821112104,0.037969931251628626
AAPL,2026-12-18,call,240.0,69.75,72.35,71.05,68.7,8.0,5336,0.43579665771484377,126,0.3452054794520548,-0.24271737033048135,AAPL261218C00240000,305.92999267578125,0.0034648449821112104,0.037969931251628626
